,Course Name,Prereqs
2249,NANO 15R,[]
2250,MUS 151,[]
2252,PHIL 100,[]
2253,PHIL 108,[]
2255,PHIL 132,[]
2256,PHIL 167,[]
2257,PHIL 169,[]
2258,PHIL 149,[]
2259,POLI 100H,[]
2262,POLI 104G,[]
2263,PHIL 50,[]
2264,POLI 112A,[]
2265,POLI 100V,[]
2266,POLI 122D,[]
2267,POLI 130,[]
2268,POLI 130G,[]
2269,POLI 135,[]
2270,POLI 142J,[]
2271,POLI 144D,[]
2272,POLI 87,[]
2273,POLI 142M,[]
2276,PSYC 145,[]
2277,PSYC 166,[]
2279,SE 121A,[]
2281,RELI 144,[]
2284,SOCI 114,[]
2285,SOCI 123,[]
2286,SOCI 165,[]
2287,SOCI 178,[]
2288,SOCI 87,[]
2289,SOCI 173,[]
2290,SOCI 137,[]
2292,TDGE 5,[]
2293,VIS 110D,[]
2294,TDMV 123,[]
2295,SXTH 20A,[]
2296,TDHT 114,[]
2297,USP 177,[]
2298,VIS 110C,[]
2299,SXTH 2,[]
2300,VIS 128A,[]
2301,VIS 127C,[]
2302,VIS 125G,[]
2303,VIS 122CN,[]
2306,VIS 158,[]
2308,WARR 1,[]
2310,COGS 171GS,[]
2311,ANBI 135,[]
2312,ANAR 135S,[]
2314,COGS 174GS,[]
2317,HITO 156GS,[]
2318,HUM 3GS,[]
2319,MAE 130A,[]
2320,HIEU 137,[]
2321,MAE 130B,[]
2322,ETHN 110,[]
2323,HIUS 149,[]
2324,MAE 130C,[]
2325,POLI 120N,[]
2326,MGT 164GS,[]
2327,MGT 18GS,[]
2328,PSYC 142,[]
2329,MATH 130A,[]
2330,RELI 157GS,[]
2331,RELI 158GS,[]
2332,TDHT 105,[]
2333,ANAR 117,[]
2334,BILD 18,[]
2335,COGS 143GS,[]
2338,CSE 7,[]
2339,ENVR 142GS,[]
2340,ETHN 112A,[]
2341,ETHN 131,[]
2342,HIEU 121GS,[]
2343,HIEU 124GS,[]
2344,HIUS 125GS,[]
2345,HIEU 136B,[]
2346,HITO 160GS,[]
2347,HIUS 143GS,[]
2348,HIUS 159,[]
2349,HIUS 108A,[]
2350,HIEU 151GS,[]
2351,HILA 114,[]
2352,LTEN 157,[]
2353,HUM 4GS,[]
2355,LTCS 173,[]
2356,MATH 110A,[]
2357,LIGN 149GS,[]
2358,LIGN 9GS,[]
2359,LTEN 120,[]
2362,POLI 126AA,[]
2363,POLI 145A,[]
2364,POLI 133G,[]
2365,POLI 140A,[]
2366,POLI 133A,[]
2368,PSYC 181GS,[]
2370,PSYC 147,[]
2371,TDDE 169A,[]
2372,SIO 10GS,[]
2373,PSYC 182,[]
2374,SIO 170GS,[]
2375,PSYC 186GS,[]
2376,ANBI 130,[]
2377,ANAR 115,[]
2378,ANBI 139,[]
2379,ANAR 155,[]
2381,TDGE 125GS,[]
2382,ANAR 114,[]
2383,ANBI 174,[]
2384,ANSC 106,[]
2385,ANSC 114,[]
2387,ANSC 187,[]
2388,ANTH 44,[]
2389,ANTH 192,[]
2392,SOCI 118E,[]
2394,CHEM 127,[]
2395,CHEM 126,[]
2398,CHEM 93,[]
2409,CSE 176E,[]
2410,ECE 154C,[]
2413,HDP 1,[]
2414,ECON 120CH,[]
2415,ETHN 129,[]
2416,ETHN 120D,[]
2417,ETHN 122,[]
2419,HDP 122,[]
2420,HDP 171,[]
2421,HDP 175,[]
2422,HDP 181,[]
2423,HDP 191,[]
2424,HDP 98,[]
2425,HIEA 133,[]
2426,HINE 115,[]
2428,ERC 192,[]
2430,HISC 108,[]
2431,HIUS 120D,[]
2432,HIUS 135,[]
2433,HDP 120,[]
2434,HIUS 180,[]
2435,HDP 150,[]
2436,HIUS 181,[]
2437,HISC 131,[]
2439,LIGN 177,[]
2440,LIGN 4,[]
2441,JUDA 3,[]
2443,LIHL 119P,[]
2444,LTEA 110A,[]
2445,LTEA 143,[]
2448,LTGM 132,[]
2451,LTWL 106,[]
2452,LTWL 138,[]
2453,LTCS 130,[]
2455,MAE 198,[]
2456,LTWL 160,[]
2457,LTWL 19C,[]
2459,MATH 184A,[]
2463,MUS 143,[]
2467,PHIL 25,[]
2471,PHYS 142,[]
2474,POLI 131C,[]
2475,POLI 168,[]
2476,REV 12,[]
2478,SE 131,[]
2480,SOCI 130,[]
2481,SIO 16,[]
2485,SOCI 143,[]
2489,TDHT 119,[]
2491,TMC 87,[]
2492,TWS 25,[]
2493,USP 135,[]
2494,VIS 113CN,[]
2495,POLI 194,[]
2496,USP 147,[]
2499,ANAR 153,[]
2500,VIS 122B,[]
2501,ANAR 124,[]
2502,VIS 126BN,[]
2503,ANSC 136,[]
2504,ANSC 143,[]
2505,ANSC 151,[]
2506,ANSC 159,[]
2507,ANSC 183,[]
2508,ANSC 192,[]
2522,ECON 110AH,[]
2523,ECE 154B,[]
2525,CSE 150,[]
2526,DSGN 90,[]
2530,ENVR 141,[]
2532,ETHN 117,[]
2533,ERC 87,[]
2534,GLBH 143,[]
2535,ETHN 139,[]
2536,ETHN 155,[]
2537,HDP 110,[]
2538,HIEA 124,[]
2539,HIEU 107,[]
2540,HIEU 158,[]
2541,HILA 118,[]
2542,HILA 124A,[]
2544,HDP 133,[]
2546,LTEA 142,[]
2547,JUDA 2,[]
2548,LATI 122A,[]
2551,LIGN 174,[]
2552,LTCS 131,[]
2553,LTEN 107,[]
2554,LTWL 180,[]
2555,LTWL 19B,[]
2556,LTEN 110,[]
2558,LTWL 128,[]
2559,LTEN 153,[]
2560,MAE 125,[]
2567,MATH 190,[]
2569,NANO 1,[]
2571,PHIL 107,[]
2572,POLI 100DA,[]
2573,POLI 100J,[]
2574,POLI 114B,[]
2575,POLI 120C,[]
2576,POLI 102J,[]
2577,POLI 104L,[]
2578,POLI 120I,[]
2579,POLI 130AD,[]
2580,POLI 124,[]
2581,PSYC 138,[]
2582,SE 121B,[]
2584,POLI 142L,[]
2588,SIO 164,[]
2589,SIO 192,[]
2590,SOCI 179,[]
2592,SOCI 116,[]
2593,SOCI 181,[]
2597,VIS 126E,[]
2598,VIS 117E,[]
2599,VIS 126HN,[]
2600,VIS 121AN,[]
2601,VIS 110E,[]
2602,VIS 127N,[]
2603,ANAR 113,[]
2604,ANSC 146,[]
2605,ANSC 175,[]
2607,ANSC 100,[]
2609,BIEB 156,[]
2614,CGS 190,[]
2621,CSE 91,[]
2625,ETHN 123,[]
2626,ETHN 190,[]
2627,ETHN 151,[]
2628,HDP 121,[]
2629,GLBH 146,[]
2632,HINE 114,[]
2633,HDP 111,[]
2634,HISC 116,[]
2637,HIUS 137,[]
2638,LTCS 50,[]
2639,JUDA 1,[]
2640,JUDA 101,[]
2641,LTEN 175A,[]
2642,LIGN 179,[]
2645,LTEU 150A,[]
2647,LTGM 101,[]
2649,LTWL 158A,[]
2650,LTRU 110A,[]
2656,SOCI 170,[]
2657,POLI 105A,[]
2658,POLI 151,[]
2660,SOCI 127,[]
2661,SOCI 129,[]
2662,SOCI 176,[]
2663,SOCI 182,[]
2665,TDHT 109,[]
2667,USP 140,[]
2668,TDGE 89,[]
2669,VIS 110G,[]
2670,USP 101,[]
2671,VIS 120B,[]
2672,USP 129,[]
2674,TWS 21GS,[]
2675,ANSC 105GS,[]
2676,LTWL 180GS,[]
2677,HIEU 135GS,[]
2678,ETHN 132,[]
2679,ANSC 125GS,[]
2680,EDS 20S,[]
2683,PSYC 157,[]
2685,PSYC 130,[]
2689,ERC 190GS,[]
2690,HIEA 130,[]
2692,HIEU 117GS,[]
2693,HIUS 126,[]
2695,LTAM 140,[]
2696,LTWL 110B,[]
2697,LTWL 172GS,[]
2698,LTWL 175GS,[]
2699,MUS 150GS,[]
2700,MUS 8GS,[]
2701,POLI 119A,[]
2703,PHIL 164GS,[]
2704,PSYC 193GS,[]
2706,SIO 46GS,[]
2707,USP 173GS,[]
2708,ANAR 143,[]
2709,ANAR 156,[]
2710,USP 183GS,[]
2711,ANSC 185,[]
2712,BIMM 171B,[]
2713,ANAR 180,[]
2716,COMM 102D,[]
2717,CHEM 182,[]
2719,CHEM 13,[]
2725,ETHN 111,[]
2727,ETHN 149,[]
2728,GLBH 113,[]
2729,ETHN 120,[]
2730,HIEU 164,[]
2731,HIEU 123,[]
2732,HINE 126,[]
2733,HITO 114,[]
2734,HIUS 151,[]
2735,HITO 178,[]
2736,HIUS 139,[]
2738,HISC 110,[]
2739,HIUS 186,[]
2740,ICAM 160B,[]
2741,LTGM 130,[]
2742,LTTH 150,[]
2744,MAE 92A,[]
2746,MGT 174,[]
2748,MAE 87,[]
2749,POLI 134AA,[]
2750,POLI 140C,[]
2752,POLI 144,[]
2753,PSYC 116,[]
2754,PSYC 123,[]
2755,PSYC 87,[]
2756,RELI 151,[]
2757,SOCI 111,[]
2760,TDGE 192,[]
2762,SOCI 169,[]
2763,SOCI 189,[]
2764,TDMV 140,[]
2765,VIS 113BN,[]
2766,VIS 120A,[]
2767,VIS 126P,[]
2770,VIS 129D,[]
2771,ANAR 138,[]
2772,ANAR 184,[]
2773,ANBI 133,[]
2774,ANBI 120,[]
2775,ANSC 142,[]
2776,ANSC 178,[]
2785,CONT 150A,[]
2787,HIEA 150,[]
2788,ETHN 166,[]
2789,HIEU 116C,[]
2790,HISC 176,[]
2791,HIUS 157,[]
2793,HIUS 188,[]
2794,ICAM 160A,[]
2795,LTEA 110B,[]
2796,LTEU 154,[]
2797,LTIT 115,[]
2799,LTEN 138,[]
2801,LTWL 157,[]
2802,MATH 110B,[]
2804,PHYS 192,[]
2805,POLI 125B,[]
2806,PHIL 185,[]
2808,POLI 103B,[]
2809,LTWL 158C,[]
2810,RELI 134,[]
2812,SOCI 136E,[]
2814,SOCI 150,[]
2815,POLI 143A,[]
2816,SOCI 148E,[]
2817,SOCI 187E,[]
2818,SOCI 188K,[]
2819,SOCI 188I,[]
2820,TDGE 122,[]
2821,USP 120,[]
2822,ANBI 145,[]
2823,SOCI 188M,[]
2824,VIS 110A,[]
2825,USP 113,[]
2826,VIS 127A,[]
2827,ANSC 177,[]
2828,ANBI 148,[]
2830,ENG 1,[]
2831,ETHN 105,[]
2833,BILD 26,[]
2834,BIMM 171,[]
2835,BIMM 171A,[]
2837,HIEU 178,[]
2838,LTEU 158,[]
2839,HIEU 120,[]
2840,ETHN 160,[]
2841,HIUS 150,[]
2842,LIGN 150,[]
2843,ETHN 141,[]
2844,HDP 160,[]
2845,MAE 110A,[]
2846,LTWL 136,[]
2847,LTRU 123,[]
2848,MUS 16,[]
2850,POLI 131,[]
2852,POLI 102L,[]
2854,SOCI 188G,[]
2855,SOCI 163,[]
2856,USP 104,[]
2857,TWS 24,[]
2859,VIS 124D,[]
2860,LTWR 4,[]
2861,CHEM 140A,[]
2862,CHEM 140B,[]
2863,CHEM 140C,[]
2864,CONT 1S,[]
2866,HIEU 152GS,[]
2867,HILA 124,[]
2868,LTCS 110GS,[]
2869,LTCS 111GS,[]
2870,ELWR 1,[]
2871,POLI 142Q,[]
2872,CHEM 143A,[]
2873,CSE 80,[]
2874,CGS 102,[]
2875,POLI 121,[]
2876,EDS 117GS,[]
2877,EDS 115GS,[]
2879,HIEA 126,[]
2880,HILD 7GS,[]
2881,HIUS 123,[]
2882,HILA 126,[]
2883,LTEN 180,[]
2884,LTEN 132,[]
2885,HITO 115GS,[]
2886,POLI 103GS,[]
2887,POLI 120GS,[]
2888,POLI 120P,[]
2889,SIO 45GS,[]
2890,POLI 142N,[]
2891,POLI 162,[]
2892,ANSC 182,[]
2893,ANAR 165,[]
2894,SOCI 188GS,[]
2895,BENG 192,[]
2903,COGS 171,[]
2904,CHEM 140CH,[]
2905,ELWR 2A,[]
2906,ETHN 140,[]
2907,ELWR 2B,[]
2908,ENG 100E,[]
2909,ENG 2,[]
2910,ETHN 136,[]
2911,ETHN 164,[]
2912,ETHN 174,[]
2913,FPMU 130,[]
2915,FPMU 110,[]
2916,FPMU 120,[]
2917,FPMU 101,[]
2918,FPMU 102,[]
2921,HINE 145,[]
2922,LTCS 141,[]
2923,LTCS 132,[]
2924,LTEN 130,[]
2925,LTEN 188,[]
2926,ICAM 110,[]
2927,LTEN 156,[]
2929,LTEU 150B,[]
2930,LTRU 110B,[]
2931,LTWL 145,[]
2932,LTWL 158B,[]
2934,MUS 131,[]
2935,POLI 104E,[]
2936,MUS 153,[]
2938,PHIL 90,[]
2939,POLI 110H,[]
2940,POLI 136A,[]
2941,SIO 114,[]
2943,TDCH 147,[]
2944,TDGE 3,[]
2945,PSYC 90,[]
2946,TDHD 173,[]
2948,USP 121,[]
2949,USP 167,[]
2950,VIS 117I,[]
2951,VIS 125A,[]
2952,VIS 126Q,[]
2953,VIS 129H,[]
2954,ANBI 146,[]
2956,ANBI 111,[]
2959,ANSC 135,[]
2960,CGS 103,[]
2963,CHEM 140BH,[]
2964,ECON 173AL,[]
2965,EDS 22,[]
2967,ETHN 188,[]
2968,ETHN 126,[]
2969,FPMU 87,[]
2971,FMPH 180B,[]
2972,FPMU 40,[]
2973,HINE 102,[]
2974,HIEU 172,[]
2975,HISC 173,[]
2976,HIUS 174,[]
2977,LTEN 174,[]
2979,LTEN 175B,[]
2980,LIGN 105,[]
2981,LTEN 183,[]
2982,LTEA 140,[]
2983,LTWL 135,[]
2984,LTWL 168,[]
2985,MATH 130B,[]
2986,MATH 187,[]
2988,LTWL 120,[]
2989,LTWL 143,[]
2990,LTWL 165,[]
2991,MUS 112,[]
2992,MUS 127A,[]
2993,POLI 133J,[]
2994,PSYC 192,[]
2995,REV 110H,[]
2997,SIO 130,[]
2998,MUS 133,[]
3000,TDCH 140,[]
3001,TDHD 172,[]
3002,TDTR 101,[]
3003,TDHT 120,[]
3004,VIS 111,[]
3005,USP 132,[]
3006,VIS 127I,[]
3007,VIS 129G,[]
3008,BENG 191,[]
3009,CGS 100,[]
3010,CENG 1,[]
3011,ANSC 176,[]
3012,ANSC 181,[]
3013,CGS 180,[]
3014,CHEM 192,[]
3018,ECON 120AH,[]
3021,ESYS 87,[]
3022,HIEA 152,[]
3023,FPMU 180A,[]
3024,HIEU 142,[]
3025,HITO 104,[]
3026,HIEU 148,[]
3027,HINE 131,[]
3028,ICAM 120,[]
3029,JUDA 87,[]
3030,MUIR 87,[]
3031,LTEN 171,[]
3034,LTWL 124,[]
3035,MUS 102A,[]
3036,POLI 102E,[]
3038,RELI 143,[]
3039,RELI 150,[]
3040,LTRU 110C,[]
3042,TDCH 40,[]
3043,TDHD 171,[]
3045,VIS 124BN,[]
3046,TWS 26,[]
3047,USP 107,[]
3048,USP 176,[]
3049,VIS 125DN,[]
3050,ANAR 155S,[]
3051,CONT 1,[]
3052,LTEA 138GS,[]
3053,HIEU 154GS,[]
3054,EDS 21S,[]
3055,HIUS 122,[]
3056,MATH 20F,[]
3057,MUS 13AS,[]
3058,POLI 110ED,[]
3059,CGS 104,[]
3060,TDMV 144,[]
3061,ELWR 1S,[]
3063,HISC 111,[]
3065,MGT 138,[]
3067,ANAR 111,[]
3068,TDHT 190,[]
3069,BILD 40,[]
3070,BISP 192,[]
3071,ANSC 162,[]
3074,CHEM 92,[]
3077,COMM 87,[]
3078,ETHN 179B,[]
3079,CSE 90,[]
3080,ENG 3,[]
3081,EDS 132,[]
3082,ETHN 87,[]
3083,FPMU 180C,[]
3084,HIEA 140,[]
3085,JUDA 130,[]
3086,HIUS 111,[]
3088,HINE 130,[]
3089,LTRU 2C,[]
3091,LTWR 122,[]
3092,MAE 110B,[]
3093,MUS 127B,[]
3094,MGT 128,[]
3096,RELI 146,[]
3100,ANAR 182,[]
3102,SE 87,[]
3103,VIS 126K,[]
3104,TWS 23,[]
3105,BILD 51,[]
3106,BISP 191,[]
3107,CGS 107,[]
3108,COGS 90,[]
3111,CHEM 143AM,[]
3115,COMM 152,[]
3116,COMM 114K,[]
3117,ETHN 179A,[]
3119,HIEU 101,[]
3120,HILA 120,[]
3121,ECE 121,[]
3122,FPMU 180B,[]
3125,LTWL 191,[]
3126,LTEN 169,[]
3127,LTGK 130,[]
3128,LTLA 133,[]
3129,LTEN 172,[]
3130,MUS 102B,[]
3131,PHIL 147,[]
3132,POLI 110K,[]
3133,MUS 13AM,[]
3134,PSYC 120,[]
3135,POLI 128,[]
3138,SIO 126L,[]
3139,PSYC 128,[]
3140,TDCH 142,[]
3141,VIS 128B,[]
3142,TDHT 103,[]
3143,VIS 40,[]
3144,VIS 140,[]
3146,ANSC 158,[]
3147,AAS 87,[]
3148,HIEA 180,[]
3151,COMM 179,[]
3152,CGS 115,[]
3154,HIEU 174,[]
3155,PSYC 121,[]
3156,HIUS 142A,[]
3157,LIGN 118,[]
3158,LIHL 115,[]
3159,LIHL 117,[]
3160,LIHL 119,[]
3161,LIHL 132,[]
3162,LIHL 134,[]
3163,LTGK 133,[]
3164,LTCS 125,[]
3165,LTEN 117,[]
3166,MAE 143C,[]
3167,MUS 115,[]
3168,MUS 13AF,[]
3169,POLI 123,[]
3170,PHIL 179,[]
3171,POLI 140B,[]
3172,SE 121,[]
3174,ANAR 119S,[]
3175,SE 192,[]
3176,BICD 134,[]
3177,HIUS 114,[]
3178,HISC 104,[]
3179,POLI 144E,[]
3180,PSYC 103,[]
3181,BILD 36,[]
3182,PSYC 173,[]
3183,BICD 150,[]
3184,POLI 102F,[]
3185,PSYC 107,[]
3186,ETHN 173GS,[]
3187,HIEU 129,[]
3188,POLI 121B,[]
3189,PSYC 163,[]
3190,ETHN 155GS,[]
3191,REV 160GS,[]
3192,REV 165GS,[]
3194,ANSC 128,[]
3195,SOCI 148GS,[]
3196,CGS 116,[]
3197,COMM 112M,[]
3201,ETHN 158,[]
3202,FPMU 101B,[]
3203,FPMU 101A,[]
3204,HIEU 149,[]
3205,HIEU 176,[]
3206,HIEA 166,[]
3207,HINE 170,[]
3208,HINE 104,[]
3209,HINE 165,[]
3210,LIGN 87,[]
3211,HITO 124,[]
3212,LIHL 112,[]
3213,JUDA 103,[]
3214,ANSC 163,[]
3215,LIHL 114,[]
3216,LTEU 87,[]
3217,LTIT 192,[]
3218,MUS 102C,[]
3219,PHIL 178,[]
3220,LTLA 134,[]
3221,POLI 110EB,[]
3222,POLI 194SD,[]
3225,TDCH 143,[]
3226,TDHD 174,[]
3227,USP 134,[]
3228,VIS 104A,[]
3229,USP 123,[]
3232,BENG 109,[]
3233,ANSC 127,[]
3234,COGS 91,[]
3235,BILD 91,[]
3236,COMM 111M,[]
3238,COMM 112T,[]
3239,POLI 194RA,[]
3240,COMM 124,[]
3242,CONT 68,[]
3243,ETHN 162,[]
3244,CSE 192,[]
3245,HINE 103,[]
3246,COMM 128,[]
3248,LTAM 108,[]
3249,LTCS 155,[]
3250,LTGK 132,[]
3252,LTLA 116,[]
3254,POLI 103C,[]
3255,LTWR 144,[]
3257,PSYC 115,[]
3258,ANSC 102,[]
3259,PSYC 140,[]
3260,VIS 107CN,[]
3262,ANSC 103,[]
3263,ANSC 152,[]
3264,BENG 101,[]
3268,ETHN 114A,[]
3269,JUDA 111,[]
3270,LTCS 120,[]
3271,HIEA 168,[]
3272,POLI 110M,[]
3273,LTEU 130,[]
3274,ERC 188,[]
3275,LIHL 135,[]
3276,LTWL 129,[]
3277,LTWL 4D,[]
3278,SOCI 140F,[]
3280,PSYC 99,[]
3281,SOCI 161,[]
3282,LTWL 140,[]
3283,HIEA 128,[]
3284,POLI 90,[]
3285,LTEN 131GS,[]
3286,MMW 22,[]
3287,ANAR 103,[]
3288,HIEA 139GS,[]
3289,COMM 125,[]
3290,HIEU 108S,[]
3291,HIEU 105,[]
3292,HIUS 143,[]
3293,MMW 21,[]
3294,POLI 104C,[]
3295,PSYC 139,[]
3296,ANSC 168,[]
3297,ANTH 42,[]
3298,ANSC 116,[]
3300,ANSC 107,[]
3301,CHEM 100BL,[]
3302,TDGE 50,[]
3304,ECE 138L,[]
3305,CHEM 133,[]
3307,ECON 177L,[]
3309,EDS 138,[]
3310,HDP 135,[]
3311,HIEA 135,[]
3313,ETHN 172,[]
3315,HIEU 132,[]
3317,HIEU 163,[]
3318,HISC 144,[]
3319,LTEU 110,[]
3323,LTWL 123,[]
3324,LTIT 137,[]
3326,PHYS 120A,[]
3327,POLI 110G,[]
3328,LTWL 4F,[]
3330,USP 126,[]
3331,USP 139,[]
3332,SOCI 188J,[]
3333,TDGE 126,[]
3334,USP 174,[]
3335,SOCE 194,[]
3336,ANBI 109,[]
3337,ANSC 109,[]
3338,ANTH 147,[]
3339,ECE 85,[]
3341,ANSC 174,[]
3342,CSE 8AL,[]
3344,HIEA 113,[]
3347,HIEA 136,[]
3348,HIEU 147,[]
3349,HILA 106,[]
3351,LIHL 116,[]
3352,HINE 112A,[]
3353,ICAM 150,[]
3354,ICAM 40,[]
3355,LIHL 137,[]
3356,LTGK 131,[]
3358,POLI 100Q,[]
3359,LTLA 131,[]
3360,PHYS 120B,[]
3361,POLI 111B,[]
3362,REV 87,[]
3363,LTSP 119C,[]
3364,SE 111B,[]
3365,ANSC 108,[]
3366,TDHT 115,[]
3367,ANSC 123,[]
3368,VIS 126C,[]
3369,SE 112B,[]
3370,ANSC 145,[]
3371,ANSC 126,[]
3372,CHEM 143AH,[]
3373,ETHN 100,[]
3374,HIAF 120,[]
3376,ECON 161,[]
3377,HIEU 134,[]
3378,HIEA 111,[]
3379,HISC 130,[]
3380,ICAM 103,[]
3381,HIUS 160,[]
3382,MUS 95B,[]
3383,PHIL 109,[]
3384,LTCS 100,[]
3385,ICAM 101,[]
3386,ICAM 102,[]
3387,PHYS 121,[]
3388,USP 168,[]
3389,TMC 10,[]
3390,POLI 110DA,[]
3391,SE 112A,[]
3392,USP 116,[]
3394,TDPF 160,[]
3395,SE 111A,[]
3396,HITO 134,[]
3397,LTWL 4M,[]
3398,HILA 112,[]
3399,HIEU 140GS,[]
3400,PSYC 170,[]
3401,HIEU 118,[]
3402,ANAR 158GS,[]
3403,LIGN 147GS,[]
3404,LIGN 187GS,[]
3405,ETHN 107,[]
3406,COMM 108E,[]
3407,ANAR 159GS,[]
3408,HIUS 154,[]
3409,LTEN 149GS,[]
3410,LTEN 158GS,[]
3411,MAE 165,[]
3412,ANSC 113,[]
3413,ANSC 134,[]
3414,ANAR 105,[]
3416,ANAR 125,[]
3417,ECE 156,[]
3419,HIEA 164,[]
3420,CAT 75,[]
3421,BILD 95,[]
3423,HIEU 159,[]
3424,ECE 90,[]
3425,HILA 117,[]
3426,HILA 161,[]
3427,ICAM 130,[]
3428,HIUS 178,[]
3429,HIUS 167,[]
3430,LTAM 109,[]
3432,HINE 113,[]
3433,LTWL 4C,[]
3435,MAE 98,[]
3436,MUS 104,[]
3437,MAE 149,[]
3438,POLI 112C,[]
3439,MUS 110,[]
3441,POLI 133D,[]
3442,RELI 192,[]
3443,RELI 110A,[]
3444,TDAC 120,[]
3445,USP 146,[]
3447,WARR 192,[]
3448,RELI 145,[]
3449,VIS 104BN,[]
3450,COMM 105M,[]
3451,HIUS 140,[]
3452,ECON 158,[]
3453,HIUS 110,[]
3454,ETHN 169,[]
3455,HDP 115,[]
3456,COMM 193,[]
3457,HIUS 155,[]
3458,ECON 87,[]
3459,HIUS 183,[]
3460,LTAM 100,[]
3461,JUDA 100A,[]
3462,LIGN 141,[]
3463,LTCS 172,[]
3464,JUDA 110,[]
3465,LTEU 125,[]
3466,LTSP 122,[]
3467,LTLA 135,[]
3468,POLI 40,[]
3469,RELI 113,[]
3470,USP 115,[]
3471,LTWL 159,[]
3473,LTWL 111,[]
3474,POLI 110EC,[]
3476,ANSC 189,[]
3477,COGS 92,[]
3478,HIEU 130,[]
3479,COMM 169,[]
3480,HILA 114D,[]
3481,HILA 115,[]
3482,ANSC 170,[]
3483,ETHN 1A,[]
3484,HINE 107,[]
3485,HITO 172,[]
3486,HIUS 156D,[]
3487,JAPN 100A,[]
3489,HIUS 106A,[]
3490,LTAM 111,[]
3491,LTGK 112,[]
3492,LTLA 114,[]
3493,PHIL 180,[]
3494,POLI 100T,[]
3495,RELI 147,[]
3496,POLI 125A,[]
3497,SOCI 154,[]
3498,LTLA 4,[]
3499,USP 130,[]
3500,VIS 120C,[]
3501,SOCI 188O,[]
3502,COCU 166,[]
3503,ANSC 160,[]
3504,COCU 125,[]
3505,COCU 127,[]
3506,COGN 150,[]
3507,COGS 14,[]
3508,COGN 20,[]
3509,COHI 100,[]
3510,COMM 111N,[]
3511,HIUS 153,[]
3512,ANSC 167,[]
3513,COMT 105,[]
3514,POLI 134B,[]
3515,COCU 132,[]
3516,ANAR 157S,[]
3517,COCU 100,[]
3518,COCU 177,[]
3519,COMT 100,[]
3520,COHI 123,[]
3521,COSF 127,[]
3522,COSF 185,[]
3523,COSF 100,[]
3524,ECON 114,[]
3525,COSF 124,[]
3527,VIS 122GS,[]
3528,HIEU 112S,[]
3529,HIUS 115,[]
3531,POLI 110J,[]
3532,CAT 192,[]
3533,HIEU 106GS,[]
3534,COCU 172,[]
3535,COCU 160,[]
3536,COCU 137,[]
3537,COCU 175,[]
3538,COGN 22,[]
3539,COGN 194,[]
3540,COCU 163,[]
3541,COGN 21,[]
3542,COHI 135,[]
3543,COHI 175,[]
3545,COMM 111W,[]
3547,COMT 116,[]
3548,COMT 122,[]
3549,COMT 175A,[]
3550,COSF 140B,[]
3551,COSF 140C,[]
3552,COSF 142,[]
3553,COSF 139,[]
3554,COSF 140A,[]
3555,COMT 175,[]
3556,COSF 175,[]
3558,ENVR 130,[]
3559,ETHN 1C,[]
3560,HIEA 134,[]
3561,CSE 155,[]
3562,ECON 166,[]
3563,ECON 104,[]
3564,COSF 183,[]
3565,HIEU 104B,[]
3566,HITO 166,[]
3568,HILA 132D,[]
3569,HISC 166,[]
3570,HIEU 116CD,[]
3571,HISC 114,[]
3572,HITO 168,[]
3573,HITO 193,[]
3574,HIUS 131D,[]
3575,HIUS 155B,[]
3576,JAPN 100C,[]
3577,LTEN 179,[]
3578,LTEU 111,[]
3579,HIUS 169,[]
3580,LTSP 129,[]
3581,LTSP 87,[]
3582,POLI 124A,[]
3584,RELI 110B,[]
3585,USP 194,[]
3587,VIS 128E,[]
3588,PSYC 109,[]
3589,CHEM 15,[]
3590,CHEM 149B,[]
3591,VIS 109,[]
3592,COCU 124,[]
3593,COGN 191B,[]
3594,COCU 131,[]
3595,COCU 182,[]
3596,COGS 194,[]
3597,COHI 112,[]
3598,COHI 114,[]
3599,COCU 162,[]
3600,COHI 130,[]
3601,COHI 117,[]
3602,COMM 139,[]
3603,COMT 104,[]
3604,COMT 109,[]
3605,COMT 110,[]
3606,COMT 111A,[]
3607,COMT 115,[]
3608,COMT 112,[]
3609,COMM 142,[]
3610,COMT 120,[]
3611,COSF 126,[]
3612,COSF 181,[]
3613,COSF 186,[]
3614,ECON 163,[]
3618,HIEU 110,[]
3619,HINE 101,[]
3620,ETHN 1B,[]
3621,HISC 180,[]
3622,HITO 105,[]
3623,HIUS 155A,[]
3624,HITO 140,[]
3625,JAPN 100B,[]
3626,JUDA 102,[]
3627,LATI 190,[]
3628,LTGK 135,[]
3629,LTGM 134,[]
3630,MAE 125B,[]
3631,MAE 102,[]
3633,RELI 111,[]
3634,USP 122,[]
3635,VIS 110F,[]
3636,COCU 110,[]
3638,POLI 134I,[]
3639,COCU 120,[]
3640,CHEM 149A,[]
3641,COCU 148,[]
3642,COHI 136,[]
3643,COGN 191A,[]
3644,COCU 130,[]
3645,COCU 144,[]
3646,COSF 134,[]
3647,COSF 143,[]
3648,COSF 182,[]
3649,COSF 184,[]
3650,COCU 183,[]
3651,COSF 129,[]
3652,COCU 136,[]
3653,CSE 153,[]
3654,ETHN 134,[]
3655,LTEN 117A,[]
3657,JUDA 100,[]
3658,LATI 87,[]
3660,LISP 15,[]
3661,LTAM 87,[]
3662,LTEN 120A,[]
3663,LTLA 132,[]
